subject,datestamp,timestamp,version,role,opType,opChoice,choice,payoffSubj1,payoffSubj2,payoffOpp1,payoffOpp2,rt,score,globalRound,matchRound,id
A370MPTHYDCDKX_lit3,4/18/15,22:10:02,lit5,0,1,0,0,-2,0,0,0,1246,49,35,2,5299
A370MPTHYDCDKX_lit3,4/18/15,22:10:09,lit5,0,1,0,0,-2,0,0,0,1085,47,36,3,5301
A370MPTHYDCDKX_lit3,4/18/15,22:10:19,lit5,0,1,0,0,-2,0,0,0,1134,45,37,4,5302
A370MPTHYDCDKX_lit3,4/18/15,22:10:25,lit5,0,1,0,0,-2,0,0,0,1053,43,38,5,5304
A370MPTHYDCDKX_lit3,4/18/15,22:10:36,lit5,1,1,1,0,-2,0,2,0,1321,41,39,1,5305
A370MPTHYDCDKX_lit3,4/18/15,22:10:43,lit5,1,1,1,0,-2,0,2,0,1365,39,40,2,5307
A370MPTHYDCDKX_lit3,4/18/15,22:10:52,lit5,1,1,1,0,-2,0,2,0,1081,37,41,3,5308
A370MPTHYDCDKX_lit3,4/18/15,22:10:59,lit5,1,1,1,0,-2,0,2,0,1997,35,42,4,5310
A370MPTHYDCDKX_lit3,4/18/15,22:11:09,lit5,1,1,1,0,-2,0,2,0,3699,33,43,5,5311
A37AMANTOKWVWA_lit3,4/18/15,21:08:47,lit5,1,0,1,0,-2,0,2,0,5970,98,1,1,2514
A37AMANTOKWVWA_lit3,4/18/15,21:08:55,lit5,1,0,1,0,-2,0,2,0,1980,96,2,2,2522
A37AMANTOKWVWA_lit3,4/18/15,21:09:03,lit5,1,0,1,0,-2,0,2,0,1610,94,3,3,2530
A37AMANTOKWVWA_lit3,4/18/15,21:09:14,lit5,1,0,1,0,-2,0,2,0,4645,92,4,4,2543
A37AMANTOKWVWA_lit3,4/18/15,21:09:22,lit5,1,0,1,1,-2,-1,2,-5,2255,89,5,5,2551
A37AMANTOKWVWA_lit3,4/18/15,21:09:40,lit5,0,0,1,1,2,-5,-2,-1,3223,86,6,1,2571
A37AMANTOKWVWA_lit3,4/18/15,21:09:50,lit5,0,0,1,1,2,-5,-2,-1,3571,83,7,2,2583
A37AMANTOKWVWA_lit3,4/18/15,21:09:58,lit5,0,0,1,1,2,-5,-2,-1,897,80,8,3,2592
A37AMANTOKWVWA_lit3,4/18/15,21:10:08,lit5,1,1,1,1,-2,-1,2,-5,1105,77,9,1,2613
A37AMANTOKWVWA_lit3,4/18/15,21:10:14,lit5,1,1,0,0,0,0,0,0,928,77,10,2,2625
A37AMANTOKWVWA_lit3,4/18/15,21:10:20,lit5,1,1,0,0,0,0,0,0,1009,77,11,3,2635
A37AMANTOKWVWA_lit3,4/18/15,21:10:29,lit5,1,1,0,0,0,0,0,0,1330,77,12,4,2649
A37AMANTOKWVWA_lit3,4/18/15,21:10:35,lit5,1,1,0,0,0,0,0,0,840,77,13,5,2662
A37AMANTOKWVWA_lit3,4/18/15,21:10:40,lit5,1,1,0,0,0,0,0,0,928,77,14,6,2675
A37AMANTOKWVWA_lit3,4/18/15,21:10:45,lit5,1,1,0,0,0,0,0,0,768,77,15,7,2689
A37AMANTOKWVWA_lit3,4/18/15,21:10:55,lit5,0,1,0,0,0,0,0,0,2713,77,16,1,2703
A37AMANTOKWVWA_lit3,4/18/15,21:11:01,lit5,0,1,0,0,0,0,0,0,716,77,17,2,2721
A37AMANTOKWVWA_lit3,4/18/15,21:11:07,lit5,0,1,0,0,0,0,0,0,798,77,18,3,2736
A37AMANTOKWVWA_lit3,4/18/15,21:11:17,lit5,0,0,0,0,0,0,0,0,1258,77,19,1,2768
A37AMANTOKWVWA_lit3,4/18/15,21:11:23,lit5,0,0,0,0,0,0,0,0,660,77,20,2,2787
A37AMANTOKWVWA_lit3,4/18/15,21:11:28,lit5,0,0,0,0,0,0,0,0,823,77,21,3,2808
A37AMANTOKWVWA_lit3,4/18/15,21:11:34,lit5,0,0,0,0,0,0,0,0,703,77,22,4,2833
A37AMANTOKWVWA_lit3,4/18/15,21:11:40,lit5,0,0,0,0,0,0,0,0,767,77,23,5,2857
A37AMANTOKWVWA_lit3,4/18/15,21:11:46,lit5,0,0,0,0,0,0,0,0,1000,77,24,6,2880
A37AMANTOKWVWA_lit3,4/18/15,21:11:52,lit5,0,0,0,0,0,0,0,0,1060,77,25,7,2899
A37AMANTOKWVWA_lit3,4/18/15,21:12:01,lit5,0,1,0,0,0,0,0,0,956,77,26,1,2931
A37AMANTOKWVWA_lit3,4/18/15,21:12:07,lit5,0,1,0,0,0,0,0,0,772,77,27,2,2956
A37AMANTOKWVWA_lit3,4/18/15,21:12:13,lit5,0,1,0,0,0,0,0,0,827,77,28,3,2985
A37AMANTOKWVWA_lit3,4/18/15,21:12:18,lit5,0,1,0,0,0,0,0,0,784,77,29,4,3010
A37AMANTOKWVWA_lit3,4/18/15,21:12:24,lit5,0,1,0,0,0,0,0,0,728,77,30,5,3034
A37AMANTOKWVWA_lit3,4/18/15,21:12:30,lit5,0,1,0,0,0,0,0,0,743,77,31,6,3059
A37AMANTOKWVWA_lit3,4/18/15,21:12:40,lit5,1,0,1,1,-2,-1,2,-5,904,74,32,1,3109
A37AMANTOKWVWA_lit3,4/18/15,21:12:47,lit5,1,0,1,1,-2,-1,2,-5,1024,71,33,2,3138
A37AMANTOKWVWA_lit3,4/18/15,21:12:53,lit5,1,0,1,1,-2,-1,2,-5,888,68,34,3,3172
A37AMANTOKWVWA_lit3,4/18/15,21:12:59,lit5,1,0,1,1,-2,-1,2,-5,752,65,35,4,3199
A37AMANTOKWVWA_lit3,4/18/15,21:13:04,lit5,1,0,1,1,-2,-1,2,-5,731,62,36,5,3223
A37AMANTOKWVWA_lit3,4/18/15,21:13:10,lit5,1,0,1,1,-2,-1,2,-5,687,59,37,6,3250
A37AMANTOKWVWA_lit3,4/18/15,21:13:16,lit5,1,0,1,1,-2,-1,2,-5,771,56,38,7,3283
A37AMANTOKWVWA_lit3,4/18/15,21:13:25,lit5,1,1,1,0,-2,0,2,0,1000,54,39,1,3326
A37AMANTOKWVWA_lit3,4/18/15,21:13:30,lit5,1,1,1,1,-2,-1,2,-5,583,51,40,2,3354
A37AMANTOKWVWA_lit3,4/18/15,21:13:37,lit5,1,1,0,0,0,0,0,0,784,51,41,3,3382
A37AMANTOKWVWA_lit3,4/18/15,21:13:42,lit5,1,1,0,0,0,0,0,0,680,51,42,4,3410
A37AMANTOKWVWA_lit3,4/18/15,21:13:48,lit5,1,1,0,0,0,0,0,0,681,51,43,5,3437
A384DW1A7HI9Z7_lit3,4/18/15,21:16:40,lit5,0,0,1,1,2,-5,-2,-1,5917,97,1,1,4148
A384DW1A7HI9Z7_lit3,4/18/15,21:16:58,lit5,0,0,0,0,2,0,0,0,1997,99,2,2,4203
A384DW1A7HI9Z7_lit3,4/18/15,21:17:05,lit5,0,0,0,0,2,0,0,0,1533,101,3,3,4223
A384DW1A7HI9Z7_lit3,4/18/15,21:17:26,lit5,1,1,1,1,-2,-1,2,-5,4167,98,4,1,4287
A384DW1A7HI9Z7_lit3,4/18/15,21:17:34,lit5,1,1,0,0,0,0,0,0,3223,98,5,2,4314
A384DW1A7HI9Z7_lit3,4/18/15,21:17:41,lit5,1,1,0,0,0,0,0,0,2110,98,6,3,4331
A384DW1A7HI9Z7_lit3,4/18/15,21:17:47,lit5,1,1,0,0,0,0,0,0,1023,98,7,4,4346
A384DW1A7HI9Z7_lit3,4/18/15,21:17:54,lit5,1,1,0,0,0,0,0,0,1126,98,8,5,4361
A384DW1A7HI9Z7_lit3,4/18/15,21:17:59,lit5,1,1,0,0,0,0,0,0,911,98,9,6,4373
A384DW1A7HI9Z7_lit3,4/18/15,21:18:07,lit5,0,1,0,0,0,0,0,0,1405,98,10,1,4389
A384DW1A7HI9Z7_lit3,4/18/15,21:18:14,lit5,0,1,0,0,0,0,0,0,662,98,11,2,4403
A384DW1A7HI9Z7_lit3,4/18/15,21:18:20,lit5,0,1,0,0,0,0,0,0,582,98,12,3,4419
A384DW1A7HI9Z7_lit3,4/18/15,21:18:29,lit5,0,1,0,0,0,0,0,0,1069,98,13,4,4433
A384DW1A7HI9Z7_lit3,4/18/15,21:18:32,lit5,0,1,0,0,0,0,0,0,1036,98,14,5,4437
A384DW1A7HI9Z7_lit3,4/18/15,21:18:40,lit5,0,1,0,0,0,0,0,0,1519,98,15,1,4448
A384DW1A7HI9Z7_lit3,4/18/15,21:18:45,lit5,0,1,0,0,0,0,0,0,678,98,16,2,4457
A384DW1A7HI9Z7_lit3,4/18/15,21:18:51,lit5,0,1,0,0,0,0,0,0,611,98,17,3,4467
A384DW1A7HI9Z7_lit3,4/18/15,21:18:57,lit5,0,1,0,0,0,0,0,0,2190,98,18,4,4478
A384DW1A7HI9Z7_lit3,4/18/15,21:19:03,lit5,0,1,0,0,0,0,0,0,678,98,19,5,4488
A384DW1A7HI9Z7_lit3,4/18/15,21:19:07,lit5,0,1,0,0,0,0,0,0,598,98,20,6,4494
A384DW1A7HI9Z7_lit3,4/18/15,21:19:16,lit5,0,1,0,0,0,0,0,0,814,98,21,7,4510
A384DW1A7HI9Z7_lit3,4/18/15,21:19:26,lit5,1,0,1,1,-2,-1,2,-5,1412,95,22,1,4522
A384DW1A7HI9Z7_lit3,4/18/15,21:19:34,lit5,1,0,1,0,-2,0,2,0,2378,93,23,2,4533
A384DW1A7HI9Z7_lit3,4/18/15,21:19:42,lit5,1,0,1,1,-2,-1,2,-5,2118,90,24,3,4544
A384DW1A7HI9Z7_lit3,4/18/15,21:19:52,lit5,1,0,1,1,-2,-1,2,-5,1094,87,25,4,4561
A384DW1A7HI9Z7_lit3,4/18/15,21:19:58,lit5,1,0,1,1,-2,-1,2,-5,980,84,26,5,4566
A384DW1A7HI9Z7_lit3,4/18/15,21:20:07,lit5,1,1,1,1,-2,-1,2,-5,1142,81,27,1,4579
A384DW1A7HI9Z7_lit3,4/18/15,21:20:12,lit5,1,1,0,0,0,0,0,0,631,81,28,2,4584
A384DW1A7HI9Z7_lit3,4/18/15,21:20:19,lit5,1,1,0,0,0,0,0,0,630,81,29,3,4588
A384DW1A7HI9Z7_lit3,4/18/15,21:20:24,lit5,1,1,0,0,0,0,0,0,734,81,30,4,4592
A384DW1A7HI9Z7_lit3,4/18/15,21:20:32,lit5,0,0,0,0,0,0,0,0,1582,81,31,1,4601
A384DW1A7HI9Z7_lit3,4/18/15,21:20:42,lit5,0,0,0,0,0,0,0,0,650,81,32,2,4610
A384DW1A7HI9Z7_lit3,4/18/15,21:20:49,lit5,0,0,0,0,0,0,0,0,478,81,33,3,4617
A384DW1A7HI9Z7_lit3,4/18/15,21:20:58,lit5,0,0,0,0,0,0,0,0,1446,81,34,4,4624
A384DW1A7HI9Z7_lit3,4/18/15,21:21:07,lit5,1,0,1,1,-2,-1,2,-5,1335,78,35,1,4629
A384DW1A7HI9Z7_lit3,4/18/15,21:21:12,lit5,1,0,1,0,-2,0,2,0,607,76,36,2,4633
A384DW1A7HI9Z7_lit3,4/18/15,21:21:21,lit5,1,0,1,1,-2,-1,2,-5,1007,73,37,3,4638
A384DW1A7HI9Z7_lit3,4/18/15,21:21:27,lit5,1,0,1,1,-2,-1,2,-5,630,70,38,4,4641
A39K9RKR1YHQOR_lit3,4/18/15,21:10:58,lit5,0,1,1,1,2,-5,-2,-1,4154,97,1,1,2711
A39K9RKR1YHQOR_lit3,4/18/15,21:11:10,lit5,0,1,0,0,2,0,0,0,1712,99,2,2,2746
A39K9RKR1YHQOR_lit3,4/18/15,21:11:17,lit5,0,1,0,0,2,0,0,0,939,101,3,3,2771
A39K9RKR1YHQOR_lit3,4/18/15,21:11:23,lit5,0,1,0,0,2,0,0,0,900,103,4,4,2790
A39K9RKR1YHQOR_lit3,4/18/15,21:11:31,lit5,0,1,0,0,2,0,0,0,1477,105,5,5,2823
A39K9RKR1YHQOR_lit3,4/18/15,21:11:38,lit5,0,1,0,0,2,0,0,0,1770,107,6,6,2852
A39K9RKR1YHQOR_lit3,4/18/15,21:11:44,lit5,0,1,0,0,2,0,0,0,850,109,7,7,2872
A39K9RKR1YHQOR_lit3,4/18/15,21:11:57,lit5,0,1,0,0,2,0,0,0,1870,111,8,1,2912
A39K9RKR1YHQOR_lit3,4/18/15,21:12:03,lit5,0,1,0,0,2,0,0,0,1001,113,9,2,2941
A39K9RKR1YHQOR_lit3,4/18/15,21:12:09,lit5,0,1,0,0,2,0,0,0,787,115,10,3,2969
A39K9RKR1YHQOR_lit3,4/18/15,21:12:15,lit5,0,1,0,0,2,0,0,0,697,117,11,4,2995
A39K9RKR1YHQOR_lit3,4/18/15,21:12:29,lit5,1,0,1,1,-2,-1,2,-5,5550,114,12,1,3056
A39K9RKR1YHQOR_lit3,4/18/15,21:12:40,lit5,1,0,1,1,-2,-1,2,-5,2561,111,13,2,3107
A39K9RKR1YHQOR_lit3,4/18/15,21:12:47,lit5,1,0,1,1,-2,-1,2,-5,898,108,14,3,3139
A39K9RKR1YHQOR_lit3,4/18/15,21:12:52,lit5,1,0,1,0,-2,0,2,0,542,106,15,4,3169
A39K9RKR1YHQOR_lit3,4/18/15,21:13:03,lit5,1,1,1,0,-2,0,2,0,1406,104,16,1,3212
A39K9RKR1YHQOR_lit3,4/18/15,21:13:08,lit5,1,1,1,0,-2,0,2,0,887,102,17,2,3244
A39K9RKR1YHQOR_lit3,4/18/15,21:13:15,lit5,1,1,1,1,-2,-1,2,-5,1167,99,18,3,3277
A39K9RKR1YHQOR_lit3,4/18/15,21:13:22,lit5,1,1,0,0,0,0,0,0,1686,99,19,4,3312
A39K9RKR1YHQOR_lit3,4/18/15,21:13:27,lit5,1,1,0,0,0,0,0,0,582,99,20,5,3338
A39K9RKR1YHQOR_lit3,4/18/15,21:13:34,lit5,1,1,0,0,0,0,0,0,1229,99,21,6,3369
A39K9RKR1YHQOR_lit3,4/18/15,21:13:44,lit5,1,1,0,0,0,0,0,0,808,99,22,7,3418
A39K9RKR1YHQOR_lit3,4/18/15,21:14:15,lit5,1,0,1,1,-2,-1,2,-5,890,96,23,1,3568
A39K9RKR1YHQOR_lit3,4/18/15,21:14:22,lit5,1,0,1,1,-2,-1,2,-5,980,93,24,2,3603
A39K9RKR1YHQOR_lit3,4/18/15,21:14:28,lit5,1,0,1,1,-2,-1,2,-5,574,90,25,3,3630
A39K9RKR1YHQOR_lit3,4/18/15,21:14:34,lit5,1,0,1,0,-2,0,2,0,504,88,26,4,3654
A39K9RKR1YHQOR_lit3,4/18/15,21:14:40,lit5,1,0,1,0,-2,0,2,0,448,86,27,5,3674
A39K9RKR1YHQOR_lit3,4/18/15,21:14:46,lit5,1,0,1,0,-2,0,2,0,531,84,28,6,3699
A39K9RKR1YHQOR_lit3,4/18/15,21:14:54,lit5,0,0,1,1,2,-5,-2,-1,2862,81,29,1,3735
A39K9RKR1YHQOR_lit3,4/18/15,21:14:59,lit5,0,0,0,0,2,0,0,0,579,83,30,2,3761
A39K9RKR1YHQOR_lit3,4/18/15,21:15:05,lit5,0,0,0,0,2,0,0,0,804,85,31,3,3791
A39K9RKR1YHQOR_lit3,4/18/15,21:15:13,lit5,0,0,0,0,2,0,0,0,1550,87,32,1,3821
A39K9RKR1YHQOR_lit3,4/18/15,21:15:18,lit5,0,0,0,0,2,0,0,0,364,89,33,2,3843
A39K9RKR1YHQOR_lit3,4/18/15,21:15:23,lit5,0,0,0,0,2,0,0,0,519,91,34,3,3866
A39K9RKR1YHQOR_lit3,4/18/15,21:15:28,lit5,0,0,0,0,2,0,0,0,324,93,35,4,3883
A39K9RKR1YHQOR_lit3,4/18/15,21:15:34,lit5,0,0,0,0,2,0,0,0,370,95,36,5,3906
A39K9RKR1YHQOR_lit3,4/18/15,21:15:39,lit5,0,0,0,0,2,0,0,0,406,97,37,6,3926
A39K9RKR1YHQOR_lit3,4/18/15,21:15:44,lit5,0,0,0,0,2,0,0,0,610,99,38,7,3944
A39K9RKR1YHQOR_lit3,4/18/15,21:17:06,lit5,1,1,1,0,-2,0,2,0,559,97,39,1,4230
A39K9RKR1YHQOR_lit3,4/18/15,21:17:13,lit5,1,1,1,0,-2,0,2,0,1775,95,40,2,4250
A39K9RKR1YHQOR_lit3,4/18/15,21:17:21,lit5,1,1,1,0,-2,0,2,0,535,93,41,3,4277
A39K9RKR1YHQOR_lit3,4/18/15,21:17:27,lit5,1,1,1,0,-2,0,2,0,626,91,42,4,4289
A39K9RKR1YHQOR_lit3,4/18/15,21:17:32,lit5,1,1,1,0,-2,0,2,0,541,89,43,5,4306
A39K9RKR1YHQOR_lit3,4/18/15,21:17:39,lit5,1,1,1,0,-2,0,2,0,613,87,44,6,4325
A3HG5P476PI3GA_lit3,4/18/15,21:10:44,lit5,1,0,1,0,-2,0,2,0,3658,98,1,1,2683
A3HG5P476PI3GA_lit3,4/18/15,21:10:54,lit5,1,0,1,0,-2,0,2,0,2206,96,2,2,2700
A3HG5P476PI3GA_lit3,4/18/15,21:11:07,lit5,1,0,1,1,-2,-1,2,-5,3200,93,3,3,2735
A3HG5P476PI3GA_lit3,4/18/15,21:11:16,lit5,1,0,1,0,-2,0,2,0,3389,91,4,4,2764
A3HG5P476PI3GA_lit3,4/18/15,21:11:25,lit5,1,0,1,0,-2,0,2,0,1601,89,5,5,2795
A3HG5P476PI3GA_lit3,4/18/15,21:11:35,lit5,0,0,1,1,2,-5,-2,-1,1224,86,6,1,2834
A3HG5P476PI3GA_lit3,4/18/15,21:11:42,lit5,0,0,1,1,2,-5,-2,-1,921,83,7,2,2862
A3HG5P476PI3GA_lit3,4/18/15,21:11:48,lit5,0,0,1,1,2,-5,-2,-1,1366,80,8,3,2883
A3HG5P476PI3GA_lit3,4/18/15,21:11:55,lit5,0,0,1,1,2,-5,-2,-1,1287,77,9,4,2904
A3HG5P476PI3GA_lit3,4/18/15,21:12:03,lit5,0,0,1,1,2,-5,-2,-1,1818,74,10,5,2939
A3HG5P476PI3GA_lit3,4/18/15,21:12:13,lit5,0,0,1,1,2,-5,-2,-1,2116,71,11,6,2988
A3HG5P476PI3GA_lit3,4/18/15,21:12:19,lit5,0,0,1,1,2,-5,-2,-1,782,68,12,7,3014
A3HG5P476PI3GA_lit3,4/18/15,21:12:30,lit5,0,1,1,1,2,-5,-2,-1,921,65,13,1,3057
A3HG5P476PI3GA_lit3,4/18/15,21:12:36,lit5,0,1,0,1,2,0,-2,0,644,67,14,2,3089
A3HG5P476PI3GA_lit3,4/18/15,21:12:43,lit5,0,1,0,1,2,0,-2,0,1044,69,15,3,3122
A3HG5P476PI3GA_lit3,4/18/15,21:12:48,lit5,0,1,0,1,2,0,-2,0,548,71,16,4,3148
A3HG5P476PI3GA_lit3,4/18/15,21:13:00,lit5,1,1,1,0,-2,0,2,0,2749,69,17,1,3205
A3HG5P476PI3GA_lit3,4/18/15,21:13:07,lit5,1,1,1,0,-2,0,2,0,831,67,18,2,3240
A3HG5P476PI3GA_lit3,4/18/15,21:13:13,lit5,1,1,1,0,-2,0,2,0,1511,65,19,3,3271
A3HG5P476PI3GA_lit3,4/18/15,21:13:19,lit5,1,1,1,0,-2,0,2,0,611,63,20,4,3298
A3HG5P476PI3GA_lit3,4/18/15,21:13:27,lit5,1,1,1,0,-2,0,2,0,569,61,21,5,3333
A3HG5P476PI3GA_lit3,4/18/15,21:13:33,lit5,1,1,1,0,-2,0,2,0,706,59,22,6,3361
A3HG5P476PI3GA_lit3,4/18/15,21:13:43,lit5,0,1,1,1,2,-5,-2,-1,1005,56,23,1,3417
A3HG5P476PI3GA_lit3,4/18/15,21:13:51,lit5,0,1,0,1,2,0,-2,0,1435,58,24,2,3452
A3HG5P476PI3GA_lit3,4/18/15,21:13:58,lit5,0,1,0,1,2,0,-2,0,943,60,25,3,3482
A3HG5P476PI3GA_lit3,4/18/15,21:14:04,lit5,0,1,0,1,2,0,-2,0,835,62,26,4,3513
A3HG5P476PI3GA_lit3,4/18/15,21:14:10,lit5,0,1,0,1,2,0,-2,0,1024,64,27,5,3541
A3HG5P476PI3GA_lit3,4/18/15,21:14:17,lit5,0,1,0,1,2,0,-2,0,595,66,28,6,3577
A3HG5P476PI3GA_lit3,4/18/15,21:14:38,lit5,0,1,0,1,2,0,-2,0,12112,68,29,7,3667
A3HG5P476PI3GA_lit3,4/18/15,21:14:45,lit5,0,1,0,1,2,0,-2,0,695,70,30,8,3697
A3HG5P476PI3GA_lit3,4/18/15,21:14:57,lit5,0,0,1,1,2,-5,-2,-1,2326,67,31,1,3751
A3HG5P476PI3GA_lit3,4/18/15,21:15:04,lit5,0,0,1,1,2,-5,-2,-1,766,64,32,2,3783
A3HG5P476PI3GA_lit3,4/18/15,21:15:09,lit5,0,0,1,1,2,-5,-2,-1,716,61,33,3,3807
A3HG5P476PI3GA_lit3,4/18/15,21:15:17,lit5,0,0,1,1,2,-5,-2,-1,1680,58,34,4,3838
A3HG5P476PI3GA_lit3,4/18/15,21:15:24,lit5,0,0,0,0,2,0,0,0,1605,60,35,5,3867
A3HG5P476PI3GA_lit3,4/18/15,21:15:29,lit5,0,0,1,1,2,-5,-2,-1,571,57,36,6,3884
A3HG5P476PI3GA_lit3,4/18/15,21:15:35,lit5,0,0,1,1,2,-5,-2,-1,649,54,37,7,3911
A3HG5P476PI3GA_lit3,4/18/15,21:15:43,lit5,1,1,1,0,-2,0,2,0,1549,52,38,1,3937
A3HG5P476PI3GA_lit3,4/18/15,21:15:50,lit5,1,1,1,0,-2,0,2,0,639,50,39,2,3969
A3HG5P476PI3GA_lit3,4/18/15,21:15:56,lit5,1,1,1,0,-2,0,2,0,683,48,40,3,3987
A3HG5P476PI3GA_lit3,4/18/15,21:16:01,lit5,1,1,1,0,-2,0,2,0,630,46,41,4,4013
A3HG5P476PI3GA_lit3,4/18/15,21:16:08,lit5,1,1,1,0,-2,0,2,0,980,44,42,5,4035
A3HG5P476PI3GA_lit3,4/18/15,21:16:13,lit5,1,1,1,0,-2,0,2,0,607,42,43,6,4059
A3HG5P476PI3GA_lit3,4/18/15,21:16:23,lit5,1,0,1,0,-2,0,2,0,1393,40,44,1,4093
A3HG5P476PI3GA_lit3,4/18/15,21:16:29,lit5,1,0,1,0,-2,0,2,0,535,38,45,2,4113
A3HG5P476PI3GA_lit3,4/18/15,21:16:35,lit5,1,0,1,0,-2,0,2,0,1289,36,46,3,4132
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:12:16,lit5,1,0,1,0,-2,0,2,0,16907,98,1,1,3001
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:12:36,lit5,1,0,1,0,-2,0,2,0,10348,96,2,2,3086
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:12:49,lit5,1,0,1,0,-2,0,2,0,5150,94,3,3,3149
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:12:58,lit5,1,0,1,0,-2,0,2,0,3235,92,4,4,3192
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:13:10,lit5,1,0,1,0,-2,0,2,0,4867,90,5,5,3251
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:13:21,lit5,1,0,1,0,-2,0,2,0,4746,88,6,6,3304
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:13:32,lit5,1,0,1,0,-2,0,2,0,2574,86,7,7,3358
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:14:07,lit5,0,0,1,1,2,-5,-2,-1,6533,83,8,1,3525
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:14:21,lit5,0,0,1,1,2,-5,-2,-1,2978,80,9,2,3593
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:14:30,lit5,0,0,0,0,2,0,0,0,1583,82,10,3,3638
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:14:42,lit5,0,0,0,0,2,0,0,0,5173,84,11,4,3691
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:14:53,lit5,0,0,0,0,2,0,0,0,3470,86,12,5,3731
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:15:02,lit5,0,0,0,0,2,0,0,0,2202,88,13,6,3775
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:15:13,lit5,0,0,0,0,2,0,0,0,3170,90,14,7,3822
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:15:25,lit5,0,0,0,0,2,0,0,0,5060,92,15,8,3872
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:16:08,lit5,1,1,1,0,-2,0,2,0,6297,90,16,1,4036
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:16:20,lit5,1,1,1,1,-2,-1,2,-5,3124,87,17,2,4083
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:16:29,lit5,1,1,0,0,0,0,0,0,1405,87,18,3,4116
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:16:37,lit5,1,1,0,0,0,0,0,0,1392,87,19,4,4141
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:16:48,lit5,0,1,0,0,0,0,0,0,5465,87,20,1,4174
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:16:56,lit5,0,1,0,0,0,0,0,0,1313,87,21,2,4196
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:17:06,lit5,0,1,0,0,0,0,0,0,2980,87,22,3,4228
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:17:14,lit5,0,1,0,0,0,0,0,0,1448,87,23,4,4256
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:17:32,lit5,0,0,0,0,0,0,0,0,6566,87,24,1,4302
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:17:41,lit5,0,0,0,0,0,0,0,0,2742,87,25,2,4334
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:17:52,lit5,0,0,0,0,0,0,0,0,4902,87,26,3,4357
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:18:01,lit5,0,0,0,0,0,0,0,0,2775,87,27,4,4376
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:18:09,lit5,0,0,0,0,0,0,0,0,2506,87,28,5,4395
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:18:16,lit5,0,0,0,0,0,0,0,0,1550,87,29,6,4410
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:18:30,lit5,0,1,1,1,2,-5,-2,-1,1841,84,30,1,4434
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:18:39,lit5,0,1,0,0,2,0,0,0,1179,86,31,2,4445
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:18:45,lit5,0,1,0,0,2,0,0,0,852,88,32,3,4459
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:18:52,lit5,0,1,0,0,2,0,0,0,820,90,33,4,4470
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:19:05,lit5,1,0,1,0,-2,0,2,0,1607,88,34,1,4490
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:19:13,lit5,1,0,1,1,-2,-1,2,-5,1549,85,35,2,4504
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:19:20,lit5,1,0,1,0,-2,0,2,0,1009,83,36,3,4514
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:19:37,lit5,1,1,1,0,-2,0,2,0,988,81,37,1,4537
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:19:45,lit5,1,1,1,0,-2,0,2,0,841,79,38,2,4549
A3N0Q5MZ1XCF8K_lit3,4/18/15,21:19:51,lit5,1,1,1,0,-2,0,2,0,695,77,39,3,4558
A3N7R7P9HP2YB6_lit3,4/18/15,22:46:10,lit5,1,1,1,0,-2,0,2,0,5691,98,1,1,5617
A3N7R7P9HP2YB6_lit3,4/18/15,22:46:20,lit5,1,1,1,1,-2,-1,2,-5,3404,95,2,2,5618
A3N7R7P9HP2YB6_lit3,4/18/15,22:46:28,lit5,1,1,0,0,0,0,0,0,2691,95,3,3,5619
