"subject","version","assignmentId","role","orderCond","s","c","p","oppType","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A1H2E85EW10IO3","sp_v3_real2","37M28K1J0QEA0I8H0KQGQNH5PUNAJN","0","0","4","2","7","2","0","10","0","10","111","3496","0","-18","2017-06-21 18:10:27","6745"
"A24F1UPER626KR","sp_v3_real2","3Z7EFSHGN9FZOHA41218NRF80VMXCZ","0","0","2","1","6","2","0","9","0","9","120","244","0","0","2017-06-21 18:10:27","6746"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","0","0","3","4","7","2","0","15","0","15","108","20107","0","-21","2017-06-21 18:10:28","6747"
"AKZA41N1TOI1H","sp_v3_real2","34QN5IT0TZSPFOEGHEWWCRWE0XH082","0","1","3","4","6","1","0","18","1","4","120","919","0","0","2017-06-21 18:10:28","6748"
"A1AF6EW9YUMER9","sp_v3_real2","3EO896NRAWWFFE7Q6KHXLS7XDJ8JTH","1","1","2","2","5","0","0","20","1","9","120","570","0","0","2017-06-21 18:10:28","6749"
"A6M7YIG6KKHPA","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G505","0","0","3","4","4","2","0","11","0","11","117","566","0","-21","2017-06-21 18:10:28","6750"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","0","1","1","2","4","1","0","13","1","1","120","387","0","0","2017-06-21 18:10:29","6751"
"A38VMTKS30TQZB","sp_v3_real2","3FE7TXL1LIO2H2HQIVHAH6ATR1N2QZ","0","1","3","1","7","1","0","7","0","7","120","286","0","0","2017-06-21 18:10:29","6752"
"A3I3ZSEADKVJ45","sp_v3_real2","33SA9F9TRXVZWFPSNOBHBW14C5UEWH","1","1","3","1","4","0","1","11","0","11","110","325","0","-40","2017-06-21 18:10:29","6753"
"A1FJKYOF7F7AQF","sp_v3_real2","382M9COHEHGM4B0NSOWGT8G7RPJEUI","0","0","1","2","2","2","1","10","0","10","112","436","1","-24","2017-06-21 18:10:29","6754"
"AHUKCHMKUJHQQ","sp_v3_real2","39ZSFO5CA8XUFRMF6P77QOTZWXFJU8","0","1","1","3","3","1","0","1","0","1","120","5719","0","0","2017-06-21 18:10:29","6755"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","0","0","1","1","5","2","0","9","0","9","108","1641","0","-6","2017-06-21 18:10:30","6756"
"A2XTKDNUT24SE1","sp_v3_real2","39K0FND3AHG01QE23H386F9MTOIAMR","1","0","1","2","5","2","0","14","0","14","95","349","1","-10","2017-06-21 18:10:30","6757"
"A11F4IUH4FLJTH
","sp_v3_real2","3JMSRU9HQIVMHQPNXE6LPUIQ5WSEV7","1","0","1","1","5","2","1","4","0","4","113","1406","1","-5","2017-06-21 18:10:30","6758"
"A2NGQVFMEXXA7G","sp_v3_real2","3E47SOBEYQX2YML92G17KHSTCIJCIF","1","0","2","3","5","2","0","13","0","13","92","648","1","28","2017-06-21 18:10:30","6759"
"AFZ7Z5FOWM9VN
","sp_v3_real2","379J5II41OHJLLDTJA4F2LKOEYQELO","1","1","2","1","5","0","0","13","0","13","120","418","0","0","2017-06-21 18:10:30","6760"
"A1GRPIBHW72HDU","sp_v3_real2","3JJVG1YBEBY7CTYOHWMIKOI6PBD5BR","1","0","3","3","4","2","0","7","0","7","96","494","1","24","2017-06-21 18:10:30","6761"
"A2WZBF5HUJGT5Z","sp_v3_real2","3JC6VJ2SABK2TJTWBIMMPDY07TS5AW","1","1","3","1","7","0","0","13","0","13","120","560","0","0","2017-06-21 18:10:30","6762"
"A189V9652OVX56","sp_v3_real2","3KGTPGBS6XMU9VO7Z41FR77IUMT2U4","0","0","4","1","8","2","0","12","0","12","120","1095","0","0","2017-06-21 18:10:31","6763"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","0","1","4","3","5","1","0","23","1","4","120","297","0","0","2017-06-21 18:10:31","6764"
"A2EFD7AW29IXUR","sp_v3_real2","3WETL7AQWT929YUB237C25KU1J0530","0","1","1","1","3","1","0","18","1","8","120","734","0","0","2017-06-21 18:10:32","6765"
"AXAE6TVUBSQ9N","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHHEK","0","0","1","2","2","2","0","14","0","14","120","760","0","0","2017-06-21 18:10:32","6766"
"A2O9DCJ35SXHXI","sp_v3_real2","3Q8GYXHFEP3QMYQUVWIDV8OO7WD5CY","0","0","2","2","3","2","0","6","0","6","120","1085","0","0","2017-06-21 18:10:32","6767"
"A2XKVB8BRQBL73","sp_v3_real2","3X65QVEQI0O4ONTFNJYKCXKLTMDCLT","1","0","1","1","5","2","1","16","0","16","86","580","1","-68","2017-06-21 18:10:32","6768"
"A9KUDJIUCERON","sp_v3_real2","3PWWM24LHSZWBYHUW10AVFPTXV182U","1","0","2","1","5","0","0","20","1","0","120","1427","0","0","2017-06-21 18:10:32","6769"
"ANPMO5PXKDTXF","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHEHH","0","1","4","4","7","1","0","16","1","1","117","1430","0","-8","2017-06-21 18:10:32","6770"
"A5ET25WTBJC0J","sp_v3_real2","3L4D84MILZTPA5GV6Q0879492PDHJ5","0","1","1","4","2","0","0","10","0","10","120","648","0","0","2017-06-21 18:10:33","6771"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","15","0","15","28","320","1","-13","2017-06-21 18:10:33","6772"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","1","0","4","4","5","1","0","25","1","5","109","356","0","-25","2017-06-21 18:10:33","6774"
"A190IBYOQFSPHS","sp_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS5H5S58S","0","1","1","2","3","1","0","13","1","0","120","2174","0","0","2017-06-21 18:10:34","6775"
"A24F1UPER626KR","sp_v3_real2","3Z7EFSHGN9FZOHA41218NRF80VMXCZ","0","0","2","1","6","2","0","10","0","10","120","294","0","0","2017-06-21 18:10:34","6776"
"A3DHJKFQBKI7QC","sp_v3_real2","3WMINLGALB4NS42BQS9U3J4AZAEAC9","1","0","3","1","6","2","1","18","0","18","45","454","1","-51","2017-06-21 18:10:34","6777"
"A3T1GP1D5ECT8A","sp_v3_real2","3W8CV64QJ2004T3MKE9VIFQ66K1H9A","1","0","2","1","6","2","0","13","0","13","83","898","1","-26","2017-06-21 18:10:34","6778"
"A3FJE9AUW0O41D","sp_v3_real2","3LOZAJ85YDEMQZI249C2BE6MO4A2XW","1","0","3","4","6","2","1","11","0","11","36","465","1","-36","2017-06-21 18:10:35","6779"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","0","0","6","0","6","120","763","0","0","2017-06-21 18:10:35","6780"
"A1AF6EW9YUMER9","sp_v3_real2","3EO896NRAWWFFE7Q6KHXLS7XDJ8JTH","1","1","2","2","5","0","0","21","1","10","120","540","0","0","2017-06-21 18:10:35","6781"
"A3I3ZSEADKVJ45","sp_v3_real2","33SA9F9TRXVZWFPSNOBHBW14C5UEWH","1","1","3","1","4","0","1","12","0","12","109","310","0","-44","2017-06-21 18:10:35","6782"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","0","1","1","2","4","1","0","14","1","2","120","388","0","0","2017-06-21 18:10:35","6783"
"A6M7YIG6KKHPA","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G505","0","0","3","4","4","2","0","12","0","12","117","633","0","-21","2017-06-21 18:10:35","6784"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","0","1","1","3","2","1","0","16","1","5","120","2501","0","0","2017-06-21 18:10:36","6785"
"A2E746SZEOVYXS","sp_v3_real2","3I7DHKZYGN1XPAA4MY8E3E9R4955F9","1","0","3","2","6","2","0","6","0","6","99","1913","1","21","2017-06-21 18:10:36","6786"
"A1H2E85EW10IO3","sp_v3_real2","37M28K1J0QEA0I8H0KQGQNH5PUNAJN","0","0","4","2","7","2","0","11","0","11","111","1787","0","-18","2017-06-21 18:10:36","6787"
"AKZA41N1TOI1H","sp_v3_real2","34QN5IT0TZSPFOEGHEWWCRWE0XH082","0","1","3","4","6","1","0","19","1","5","120","1438","0","0","2017-06-21 18:10:36","6788"
"A2XTKDNUT24SE1","sp_v3_real2","39K0FND3AHG01QE23H386F9MTOIAMR","1","0","1","2","5","2","0","15","0","15","94","348","1","-9","2017-06-21 18:10:36","6789"
"A38VMTKS30TQZB","sp_v3_real2","3FE7TXL1LIO2H2HQIVHAH6ATR1N2QZ","0","1","3","1","7","1","0","8","0","8","120","833","0","0","2017-06-21 18:10:36","6790"
"A2NGQVFMEXXA7G","sp_v3_real2","3E47SOBEYQX2YML92G17KHSTCIJCIF","1","0","2","3","5","2","0","14","0","14","90","375","1","30","2017-06-21 18:10:36","6791"
"A2X0INESXSR699","sp_v3_real2","3CCZ6YKWR7KOO0JRJC8MTING1BA59H","0","0","3","1","5","2","0","6","0","6","118","2842","0","-4","2017-06-21 18:10:37","6792"
"AFZ7Z5FOWM9VN
","sp_v3_real2","379J5II41OHJLLDTJA4F2LKOEYQELO","1","1","2","1","5","0","0","14","0","14","120","441","0","0","2017-06-21 18:10:37","6793"
"A2WZBF5HUJGT5Z","sp_v3_real2","3JC6VJ2SABK2TJTWBIMMPDY07TS5AW","1","1","3","1","7","0","0","14","0","14","120","690","0","0","2017-06-21 18:10:37","6794"
"A2WOU3CII8ER24","sp_v3_real2","3TE3O8573092T3WQVA6AMWKYNNP2R0","0","0","3","4","7","2","0","16","0","16","108","2173","0","-21","2017-06-21 18:10:37","6795"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","0","1","4","3","5","1","0","24","1","5","120","287","0","0","2017-06-21 18:10:38","6796"
"AXAE6TVUBSQ9N","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHHEK","0","0","1","2","2","2","0","15","0","15","120","394","0","0","2017-06-21 18:10:38","6797"
"A11F4IUH4FLJTH
","sp_v3_real2","3JMSRU9HQIVMHQPNXE6LPUIQ5WSEV7","1","0","1","1","5","2","0","5","0","5","112","1525","1","-4","2017-06-21 18:10:38","6798"
"A34930YXVQ8SUT","sp_v3_real2","3Q5C1WP23M26ZVGWFZTTEC5X3ZM518","0","0","3","3","4","2","0","19","0","19","120","5335","0","0","2017-06-21 18:10:38","6799"
"A1FJKYOF7F7AQF","sp_v3_real2","382M9COHEHGM4B0NSOWGT8G7RPJEUI","0","0","1","2","2","2","0","11","0","11","112","1218","0","-24","2017-06-21 18:10:38","6800"
"A1RE9OEQ7QFTLI","sp_v3_real2","3TXMY6UCAEPFFK9SFO6GTJJF3S0CQI","0","1","3","4","4","1","0","1","0","1","120","2827","0","0","2017-06-21 18:10:38","6801"
"A189V9652OVX56","sp_v3_real2","3KGTPGBS6XMU9VO7Z41FR77IUMT2U4","0","0","4","1","8","2","0","13","0","13","120","1260","0","0","2017-06-21 18:10:38","6802"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","2","0","4","0","4","115","1752","1","5","2017-06-21 18:10:38","6803"
"A118Y4ND7AFS2J","sp_v3_real2","3AZHRG4CU4L3ER8A5X10LAO3KBP30D","1","0","2","2","4","2","1","19","0","19","40","1775","1","-40","2017-06-21 18:10:38","6804"
"A3JKFYKPYYR0O0","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G050","1","1","3","3","4","1","0","3","0","3","108","3316","1","12","2017-06-21 18:10:38","6805"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","0","0","1","1","5","2","0","10","0","10","108","2412","0","-6","2017-06-21 18:10:39","6806"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","16","0","16","22","77","1","-14","2017-06-21 18:10:39","6807"
"A9KUDJIUCERON","sp_v3_real2","3PWWM24LHSZWBYHUW10AVFPTXV182U","1","0","2","1","5","0","0","21","1","1","120","413","0","0","2017-06-21 18:10:39","6808"
"A2XKVB8BRQBL73","sp_v3_real2","3X65QVEQI0O4ONTFNJYKCXKLTMDCLT","1","0","1","1","5","2","1","17","0","17","84","1165","1","-72","2017-06-21 18:10:39","6809"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","1","0","4","4","5","1","0","26","1","6","109","255","0","-25","2017-06-21 18:10:39","6811"
"A1GRPIBHW72HDU","sp_v3_real2","3JJVG1YBEBY7CTYOHWMIKOI6PBD5BR","1","0","3","3","4","2","0","8","0","8","93","1508","1","27","2017-06-21 18:10:40","6812"
"A2O9DCJ35SXHXI","sp_v3_real2","3Q8GYXHFEP3QMYQUVWIDV8OO7WD5CY","0","0","2","2","3","2","0","7","0","7","120","1109","0","0","2017-06-21 18:10:40","6813"
"ANPMO5PXKDTXF","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHEHH","0","1","4","4","7","1","0","17","1","2","117","920","0","-8","2017-06-21 18:10:40","6814"
"A24F1UPER626KR","sp_v3_real2","3Z7EFSHGN9FZOHA41218NRF80VMXCZ","0","0","2","1","6","2","0","11","0","11","120","245","0","0","2017-06-21 18:10:40","6815"
"AHUKCHMKUJHQQ","sp_v3_real2","39ZSFO5CA8XUFRMF6P77QOTZWXFJU8","0","1","1","3","3","1","0","2","0","2","120","1695","0","0","2017-06-21 18:10:40","6816"
"A3DHJKFQBKI7QC","sp_v3_real2","3WMINLGALB4NS42BQS9U3J4AZAEAC9","1","0","3","1","6","2","1","19","0","19","41","443","1","-54","2017-06-21 18:10:41","6817"
"AMDPJ713Z3IJL","sp_v3_real2","3EICBYG644XYTX5FKYM7WI7TPX8CJR","0","0","4","3","7","2","1","6","0","6","99","8446","1","-49","2017-06-21 18:10:41","6818"
"A5ET25WTBJC0J","sp_v3_real2","3L4D84MILZTPA5GV6Q0879492PDHJ5","0","1","1","4","2","0","0","11","0","11","120","500","0","0","2017-06-21 18:10:41","6819"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","0","1","1","3","2","1","1","15","1","0","119","1536","1","-4","2017-06-21 18:10:41","6820"
"A190IBYOQFSPHS","sp_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS5H5S58S","0","1","1","2","3","1","0","14","1","1","120","1314","0","0","2017-06-21 18:10:41","6821"
"A3T1GP1D5ECT8A","sp_v3_real2","3W8CV64QJ2004T3MKE9VIFQ66K1H9A","1","0","2","1","6","2","1","14","0","14","80","801","1","-30","2017-06-21 18:10:41","6822"
"A1AF6EW9YUMER9","sp_v3_real2","3EO896NRAWWFFE7Q6KHXLS7XDJ8JTH","1","1","2","2","5","0","0","22","1","11","120","512","0","0","2017-06-21 18:10:42","6823"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","0","1","1","3","2","1","0","17","1","6","120","303","0","0","2017-06-21 18:10:42","6824"
"A3GEHH49HNJM57","sp_v3_real2","3NJM2BJS4W7UF88DFBRRTET5YWECPR","0","0","2","1","6","2","1","4","0","4","112","6138","1","-6","2017-06-21 18:10:42","6825"
"A6M7YIG6KKHPA","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G505","0","0","3","4","4","2","0","13","0","13","117","595","0","-21","2017-06-21 18:10:42","6826"
"A2MW2KLUNJ5SF8","sp_v3_real2","3QAVNHZ3EM5GV8WH352T62UXTJSALP","0","1","2","1","6","0","0","0","0","0","120","3756","0","0","2017-06-21 18:10:42","6827"
"A3I3ZSEADKVJ45","sp_v3_real2","33SA9F9TRXVZWFPSNOBHBW14C5UEWH","1","1","3","1","4","0","1","13","0","13","108","589","0","-48","2017-06-21 18:10:42","6828"
"A3FJE9AUW0O41D","sp_v3_real2","3LOZAJ85YDEMQZI249C2BE6MO4A2XW","1","0","3","4","6","2","1","12","0","12","29","350","1","-39","2017-06-21 18:10:43","6829"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","0","1","1","2","4","1","0","15","1","3","120","741","0","0","2017-06-21 18:10:43","6830"
"A1R6ZLM9V362F7","sp_v3_real2","37UQDCYH6XW18BADA6SFJKQ9J9O7VE","1","0","4","3","8","1","1","20","1","0","73","3564","1","-74","2017-06-21 18:10:43","6831"
"A2NGQVFMEXXA7G","sp_v3_real2","3E47SOBEYQX2YML92G17KHSTCIJCIF","1","0","2","3","5","2","0","15","0","15","88","391","1","32","2017-06-21 18:10:43","6832"
"A38VMTKS30TQZB","sp_v3_real2","3FE7TXL1LIO2H2HQIVHAH6ATR1N2QZ","0","1","3","1","7","1","0","9","0","9","120","852","0","0","2017-06-21 18:10:43","6833"
"A2E746SZEOVYXS","sp_v3_real2","3I7DHKZYGN1XPAA4MY8E3E9R4955F9","1","0","3","2","6","2","0","7","0","7","96","960","1","24","2017-06-21 18:10:43","6834"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","0","1","4","3","5","1","0","25","1","6","120","356","0","0","2017-06-21 18:10:44","6835"
"AXAE6TVUBSQ9N","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHHEK","0","0","1","2","2","2","0","16","0","16","120","364","0","0","2017-06-21 18:10:44","6836"
"A2WZBF5HUJGT5Z","sp_v3_real2","3JC6VJ2SABK2TJTWBIMMPDY07TS5AW","1","1","3","1","7","0","0","15","0","15","120","526","0","0","2017-06-21 18:10:44","6837"
"A2X0INESXSR699","sp_v3_real2","3CCZ6YKWR7KOO0JRJC8MTING1BA59H","0","0","3","1","5","2","0","7","0","7","118","803","0","-4","2017-06-21 18:10:45","6838"
"A1H2E85EW10IO3","sp_v3_real2","37M28K1J0QEA0I8H0KQGQNH5PUNAJN","0","0","4","2","7","2","0","12","0","12","111","1392","0","-18","2017-06-21 18:10:45","6839"
"A2XTKDNUT24SE1","sp_v3_real2","39K0FND3AHG01QE23H386F9MTOIAMR","1","0","1","2","5","2","0","16","0","16","93","2299","1","-8","2017-06-21 18:10:45","6840"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","17","0","17","16","299","1","-15","2017-06-21 18:10:45","6841"
"AKZA41N1TOI1H","sp_v3_real2","34QN5IT0TZSPFOEGHEWWCRWE0XH082","0","1","3","4","6","1","0","20","1","6","120","1494","0","0","2017-06-21 18:10:45","6842"
"A189V9652OVX56","sp_v3_real2","3KGTPGBS6XMU9VO7Z41FR77IUMT2U4","0","0","4","1","8","2","0","14","0","14","120","759","0","0","2017-06-21 18:10:46","6843"
"A3QCDD464YDU4R","sp_v3_real2","3V5Q80FXIXSAA1BOKK5E4YHIH9932X","1","1","2","3","3","0","0","11","1","0","126","2517","0","-18","2017-06-21 18:10:46","6845"
"A2XKVB8BRQBL73","sp_v3_real2","3X65QVEQI0O4ONTFNJYKCXKLTMDCLT","1","0","1","1","5","2","1","18","0","18","82","427","1","-76","2017-06-21 18:10:46","6846"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","1","0","4","4","5","1","0","27","1","7","109","533","0","-25","2017-06-21 18:10:46","6847"
"A1FJKYOF7F7AQF","sp_v3_real2","382M9COHEHGM4B0NSOWGT8G7RPJEUI","0","0","1","2","2","2","1","12","0","12","111","436","1","-27","2017-06-21 18:10:47","6848"
"ALL5YYZDJ4FB2","sp_v3_real2","3LQ8PUHQFLTTFUWPO8F8V8P9PAOHIT","0","0","1","1","5","2","0","11","0","11","108","1310","0","-6","2017-06-21 18:10:47","6849"
"A9KUDJIUCERON","sp_v3_real2","3PWWM24LHSZWBYHUW10AVFPTXV182U","1","0","2","1","5","0","0","22","1","2","120","750","0","0","2017-06-21 18:10:47","6850"
"AFOBK6GQC2TJZ","sp_v3_real2","3LRKMWOKB5IBVUIH5R0N8ZMXW482ZT","1","0","1","4","4","2","0","5","0","5","114","747","1","6","2017-06-21 18:10:47","6851"
"A24F1UPER626KR","sp_v3_real2","3Z7EFSHGN9FZOHA41218NRF80VMXCZ","0","0","2","1","6","2","0","12","0","12","120","426","0","0","2017-06-21 18:10:48","6852"
"A11F4IUH4FLJTH
","sp_v3_real2","3JMSRU9HQIVMHQPNXE6LPUIQ5WSEV7","1","0","1","1","5","2","0","6","0","6","111","2660","1","-3","2017-06-21 18:10:48","6853"
"A5ET25WTBJC0J","sp_v3_real2","3L4D84MILZTPA5GV6Q0879492PDHJ5","0","1","1","4","2","0","0","12","0","12","120","338","0","0","2017-06-21 18:10:48","6854"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","0","1","1","3","2","1","0","18","1","7","120","86","0","0","2017-06-21 18:10:48","6855"
"A1RE9OEQ7QFTLI","sp_v3_real2","3TXMY6UCAEPFFK9SFO6GTJJF3S0CQI","0","1","3","4","4","1","0","2","0","2","120","2789","0","0","2017-06-21 18:10:48","6856"
"ANPMO5PXKDTXF","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHEHH","0","1","4","4","7","1","0","18","1","3","117","1098","0","-8","2017-06-21 18:10:48","6857"
"A1AF6EW9YUMER9","sp_v3_real2","3EO896NRAWWFFE7Q6KHXLS7XDJ8JTH","1","1","2","2","5","0","0","23","1","12","120","348","0","0","2017-06-21 18:10:48","6858"
"A3T1GP1D5ECT8A","sp_v3_real2","3W8CV64QJ2004T3MKE9VIFQ66K1H9A","1","0","2","1","6","2","1","15","0","15","77","780","1","-34","2017-06-21 18:10:48","6859"
"A190IBYOQFSPHS","sp_v3_real2","3Q5ZZ9ZEVOGOAV0HEK28TMS5H5S58S","0","1","1","2","3","1","0","15","1","2","120","331","0","0","2017-06-21 18:10:49","6860"
"A6M7YIG6KKHPA","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G505","0","0","3","4","4","2","0","14","0","14","117","504","0","-21","2017-06-21 18:10:49","6861"
"A2O9DCJ35SXHXI","sp_v3_real2","3Q8GYXHFEP3QMYQUVWIDV8OO7WD5CY","0","0","2","2","3","2","0","8","0","8","120","1705","0","0","2017-06-21 18:10:49","6862"
"A10GJ2FOR16B2I","sp_v3_real2","3RSDURM96AN3LKKS2PT5WTMKNDUEYG","0","1","1","3","2","1","0","16","1","1","119","691","0","-4","2017-06-21 18:10:49","6863"
"A3USP1ZP069KCK","sp_v3_real2","3Z4XG4ZF48SXCEKRKQL3L5JPA41X8T","1","1","4","3","5","0","0","7","0","7","120","1964","0","0","2017-06-21 18:10:49","6864"
"A3I3ZSEADKVJ45","sp_v3_real2","33SA9F9TRXVZWFPSNOBHBW14C5UEWH","1","1","3","1","4","0","1","14","0","14","107","327","0","-52","2017-06-21 18:10:49","6865"
"A1O0DVNTMUGRLK","sp_v3_real2","35H6S234SA116HHTL55A98WEBA2566","0","0","3","2","5","2","1","0","0","0","118","3774","1","-5","2017-06-21 18:10:50","6866"
"A2NGQVFMEXXA7G","sp_v3_real2","3E47SOBEYQX2YML92G17KHSTCIJCIF","1","0","2","3","5","2","0","16","0","16","86","435","1","34","2017-06-21 18:10:50","6867"
"A9V0DAEKT43K0","sp_v3_real2","3300DTYQT2IUCIT6BFCBJ7JIO4DEQD","0","1","1","2","4","1","0","16","1","4","120","706","0","0","2017-06-21 18:10:50","6868"
"A38VMTKS30TQZB","sp_v3_real2","3FE7TXL1LIO2H2HQIVHAH6ATR1N2QZ","0","1","3","1","7","1","0","10","0","10","120","266","0","0","2017-06-21 18:10:50","6869"
"AHUKCHMKUJHQQ","sp_v3_real2","39ZSFO5CA8XUFRMF6P77QOTZWXFJU8","0","1","1","3","3","1","0","3","0","3","120","2582","0","0","2017-06-21 18:10:51","6870"
"A1ALBJU1XOKYFH","sp_v3_real2","3DY46V3X3PJ5NDHFGMV5H2IEFFR55Q","0","1","4","3","5","1","0","26","1","7","120","276","0","0","2017-06-21 18:10:51","6871"
"A3JKFYKPYYR0O0","sp_v3_real2","3RJSC4XJ10V6S6VEJGPT07MNY7G050","1","1","3","3","4","1","1","4","0","4","102","3462","1","11","2017-06-21 18:10:51","6872"
"AXAE6TVUBSQ9N","sp_v3_real2","3K772S5NP8CHZPU3SPPHATRHXHHHEK","0","0","1","2","2","2","0","17","0","17","120","1285","0","0","2017-06-21 18:10:51","6873"
"A1X0H6VAK3AQE9","sp_v3_real2","31UV0MXWNQDHZ1CUN6EZ6BMJK1X5I0","1","0","2","4","3","2","1","18","0","18","10","247","1","-16","2017-06-21 18:10:51","6874"
"A2EFD7AW29IXUR","sp_v3_real2","3WETL7AQWT929YUB237C25KU1J0530","0","1","1","1","3","1","0","19","1","9","120","810","0","0","2017-06-21 18:10:52","6875"
"A3FJE9AUW0O41D","sp_v3_real2","3LOZAJ85YDEMQZI249C2BE6MO4A2XW","1","0","3","4","6","2","1","13","0","13","22","369","1","-42","2017-06-21 18:10:52","6876"
"A2XTKDNUT24SE1","sp_v3_real2","39K0FND3AHG01QE23H386F9MTOIAMR","1","0","1","2","5","2","0","17","0","17","92","413","1","-7","2017-06-21 18:10:52","6877"
"A189V9652OVX56","sp_v3_real2","3KGTPGBS6XMU9VO7Z41FR77IUMT2U4","0","0","4","1","8","2","0","15","0","15","120","683","0","0","2017-06-21 18:10:52","6878"
"A2X0INESXSR699","sp_v3_real2","3CCZ6YKWR7KOO0JRJC8MTING1BA59H","0","0","3","1","5","2","0","8","0","8","118","1148","0","-4","2017-06-21 18:10:52","6879"
"A1R6ZLM9V362F7","sp_v3_real2","37UQDCYH6XW18BADA6SFJKQ9J9O7VE","1","0","4","3","8","1","0","21","1","1","73","1606","0","-74","2017-06-21 18:10:53","6880"
"A2E746SZEOVYXS","sp_v3_real2","3I7DHKZYGN1XPAA4MY8E3E9R4955F9","1","0","3","2","6","2","0","8","0","8","93","2218","1","27","2017-06-21 18:10:53","6881"
"A1H2E85EW10IO3","sp_v3_real2","37M28K1J0QEA0I8H0KQGQNH5PUNAJN","0","0","4","2","7","2","0","13","0","13","111","1327","0","-18","2017-06-21 18:10:53","6882"
"AMDPJ713Z3IJL","sp_v3_real2","3EICBYG644XYTX5FKYM7WI7TPX8CJR","0","0","4","3","7","2","1","7","0","7","96","1670","1","-56","2017-06-21 18:10:53","6884"
"A25VT8VMVWY4X0","sp_v3_real2","3A4TN5196KJ22RAPWYJMK5REC54HCR","1","0","4","4","5","1","0","28","1","8","109","805","0","-25","2017-06-21 18:10:54","6885"
"A1FJKYOF7F7AQF","sp_v3_real2","382M9COHEHGM4B0NSOWGT8G7RPJEUI","0","0","1","2","2","2","0","13","0","13","111","348","0","-27","2017-06-21 18:10:54","6886"
"A2XKVB8BRQBL73","sp_v3_real2","3X65QVEQI0O4ONTFNJYKCXKLTMDCLT","1","0","1","1","5","2","1","19","0","19","80","1717","1","-80","2017-06-21 18:10:54","6887"
"AZZA3J049G7R5","sp_v3_real2","39LOEL67OS6LWGDD01EFEPUL391835","0","1","1","3","2","1","0","19","1","8","120","197","0","0","2017-06-21 18:10:54","6888"
"A24F1UPER626KR","sp_v3_real2","3Z7EFSHGN9FZOHA41218NRF80VMXCZ","0","0","2","1","6","2","0","13","0","13","120","253","0","0","2017-06-21 18:10:54","6889"
