"subject","version","assignmentId","role","stealCond","punCond","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A2QCHFSNUU7Y1F","sp_v2","3WSELTNVR334EL4MCE4KST4ELFFTAC","1","0","0","1","1","2","0","2","94","1579","1","-9","2017-05-29 18:47:15","2406"
"A12DBV9FNAOFEM","sp_v2","3Z7VU45IPYI4690LMN093GCS2HVZ1A","0","0","1","1","0","12","0","12","100","1085","0","0","2017-05-29 18:47:15","2407"
"A3E9A9O3CLMEW","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC19R1","0","1","0","1","1","3","0","3","92","2043","1","-12","2017-05-29 18:47:16","2408"
"A1BAEFJ2OG7NJ0","sp_v2","3TXWC2NHNZRPU2H2V8LUMTX8DEK9SP","0","1","1","1","0","8","0","8","96","2064","0","-8","2017-05-29 18:47:16","2409"
"AVMIXXCHPD291","sp_v2","3Z4AIRP3C6EF1E06L5CO6VWHUHY1XG","0","1","1","1","0","1","0","1","100","3595","0","0","2017-05-29 18:47:16","2410"
"A38R7SIVV118KT","sp_v2","3YW4XOSQKQMNKA6BG011MOXD0ZGU1G","0","0","0","1","1","11","0","11","64","1037","1","-24","2017-05-29 18:47:16","2412"
"A1D9YOV0RDWIKZ","sp_v2","3RANCT1ZVFIOX8O3IXUQS0AMMB7UBZ","0","0","0","1","0","3","0","3","100","1149","0","0","2017-05-29 18:47:16","2411"
"A3QL8ZAD9BKWUF","sp_v2","3D8YOU6S9ELIRW78M6DIHKOU8AX6UR","0","1","0","1","0","15","0","15","90","93","0","-15","2017-05-29 18:47:16","2413"
"A1NKBXOTZAI1YK","sp_v2","32Q90QCQ1SM81FVBYASENL79NHMKES","1","0","0","1","0","10","0","10","87","341","1","3","2017-05-29 18:47:16","2414"
" A2UNSF09FWX9S8","sp_v2","3TEM0PF1Q5Y1WJA7YM7CYJAF97G0DA","0","0","1","1","0","10","0","10","100","482","0","0","2017-05-29 18:47:16","2415"
"A1X5IZPCRLL0Z7","sp_v2","3QFUFYSY9YGFTR648TP4YM3D2WC4F5","1","1","1","0","0","23","1","3","92","431","1","8","2017-05-29 18:47:16","2416"
"A2TVJTQ4VXATE6","sp_v2","3WMOAN2SRBYQBW20QD94FHCZH7UNV6","1","0","0","1","1","15","0","15","69","526","1","-44","2017-05-29 18:47:16","2417"
"A8SP23ECDU4F0","sp_v2","34S9DKFK73Q7FQX5VOWOMGGTZOWNYF","1","0","0","1","0","7","0","7","92","826","1","8","2017-05-29 18:47:16","2418"
"A1YHZMT0V0PTRK","sp_v2","3PPTZCWALQLSNDK272QO4HK0ATNQZW","1","1","0","1","1","3","0","3","88","9779","1","-8","2017-05-29 18:47:16","2419"
"A39MOCMDRIOSJM","sp_v2","3KXIR214I4HVSXUSKYAXE39OTS724J","1","1","0","1","1","16","0","16","49","424","1","-34","2017-05-29 18:47:16","2420"
"A33AZCOKCCTUXV","sp_v2","3DYGAII7PL9Y99IWKTSMDJIM0UGQPB","0","0","1","0","0","21","1","1","40","662","0","-60","2017-05-29 18:47:17","2421"
"AW1NLN3T3APZO","sp_v2","3OVHNO1VE62YY4GX2GK44ID1REYZD0","1","0","1","1","0","10","0","10","83","9092","1","-1","2017-05-29 18:47:17","2422"
"A17PAQSQ74L915","sp_v2","3AWETUDC92TF6FWJUULFVFTEJJ6ZI2","0","0","1","1","0","1","0","1","100","753","0","0","2017-05-29 18:47:17","2423"
"AY832D29HUURG
","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1EXB","0","0","0","0","1","21","1","1","60","742","0","-55","2017-05-29 18:47:18","2424"
"A2OWVYIPSQB0QP","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RJY7","1","0","0","1","0","3","0","3","94","2895","1","-4","2017-05-29 18:47:18","2425"
"A3RHGIM99R25Q9","sp_v2","3NQL1CS15R9KNV6EXFIFWXA6LRYYV7","0","0","0","0","0","24","1","4","77","6","0","18","2017-05-29 18:47:18","2426"
"A1P0XSCJ9XAV74","sp_v2","3JC6VJ2SABK2TJTWBIMMPDY05CUA53","1","1","0","1","1","15","0","15","53","1673","1","-28","2017-05-29 18:47:18","2427"
"ALYR5CI2SM2JC","sp_v2","3TVSS0C0E111LY7PDJ0CAI15DYIWTQ","1","0","1","0","1","20","1","0","97","4836","1","-3","2017-05-29 18:47:18","2428"
"ALDSIOBRWMZSI","sp_v2","3GFK2QRXX9IZ0WWZCNIE72VRXVWW5Z","0","1","1","1","0","11","0","11","90","950","0","-20","2017-05-29 18:47:18","2429"
"A1TYP11M6YZUK8","sp_v2","3U84XHCDICELY8X495JB1EJVE164ZT","0","0","0","1","1","0","0","0","97","5727","1","-2","2017-05-29 18:47:18","2430"
"A2H6RIWM50KWA4","sp_v2","3DUZQ9U6SMPNR9U5Y9QQEBM5462VSQ","1","1","1","1","1","16","0","16","36","239","1","-26","2017-05-29 18:47:19","2431"
"A20NITCOBY4775","sp_v2","39KFRKBFINWPXBXHW3W115GYPY1YO5","1","1","1","1","0","6","0","6","80","1633","1","2","2017-05-29 18:47:19","2432"
"A39RZHJGA57EP4","sp_v2","33LKR6A5KEL8KXRMGVBRHSBBHL9T1O","0","1","1","1","0","13","0","13","90","741","0","-20","2017-05-29 18:47:19","2433"
"A3N0QZ9ZKUCTCQ","sp_v2","3K772S5NP8CHZPU3SPPHATRHV0IHEL","1","0","0","1","1","11","0","11","76","490","1","-36","2017-05-29 18:47:19","2434"
"A22KRF782ELLB0","sp_v2","3G0WWMR1UVLY6O6J4EFU9UDR0FFNQC","0","0","0","1","0","17","0","17","100","656","0","0","2017-05-29 18:47:19","2435"
"AZHHZWD7V6TNA","sp_v2","3RJSC4XJ10V6S6VEJGPT07MNWQI507","1","1","0","1","0","11","0","11","76","321","1","24","2017-05-29 18:47:20","2436"
"A30MP4LXV4MIFD","sp_v2","3DR23U6WE5F74YLYSJ66OCU56UDTE7","1","0","1","1","1","4","0","4","87","542","1","-11","2017-05-29 18:47:20","2437"
"A1PGI3MHP9JZL4","sp_v2","3HUTX6F6VUOZWQ4A3IP6S1FTAJ72OT","1","1","1","1","1","5","0","5","82","3613","1","0","2017-05-29 18:47:20","2438"
"AFQKLIYNCVZTL","sp_v2","36ZN444YTRZ37BICSLAYFHMAZF3OIP","0","0","0","1","0","10","0","10","94","657","0","-4","2017-05-29 18:47:20","2439"
"A39I0RCEOJLFF5","sp_v2","3IHR8NYAM72RK4VYMWL9AGHH42Z4P8","0","0","1","1","0","15","0","15","100","1518","0","0","2017-05-29 18:47:20","2440"
"A12VU5YSHGQH2V","sp_v2","3TS1AR6UQQFCCEONARNB1YNNTY27FS","1","0","1","1","0","18","0","18","67","245","1","-9","2017-05-29 18:47:20","2441"
"A1J9IYN46FX00O","sp_v2","3E13VNJ1NNWIBJBBMJCN3L9264U1IG","0","0","1","1","0","16","0","16","100","956","0","0","2017-05-29 18:47:20","2442"
"A21UA6O7ZFAIQJ","sp_v2","3MD9PLUKKIF7KG7ARAY70NPV5I0NZ6","0","1","1","1","0","6","0","6","98","339","0","-4","2017-05-29 18:47:20","2443"
"A26M997VYVK0E6","sp_v2","3MAOD8E57QBIFL7VQSAM329KXI2NX9","0","1","0","1","1","0","0","0","98","5825","1","-3","2017-05-29 18:47:20","2444"
"AT0WMOSQM54F2","sp_v2","3U5JL4WY5KAWTDXP8NVQ4T3K6184XW","0","1","0","1","0","11","0","11","100","692","0","0","2017-05-29 18:47:20","2445"
"A25EGRCD2LG0KK","sp_v2","3NLZY2D53PQ8IO3YS1ZFW292VKFQLD","0","0","1","1","1","7","0","7","76","338","1","-24","2017-05-29 18:47:20","2446"
"A3Q6O47Z0YRJL1","sp_v2","3S96KQ6I9M52CS7YWOVMIUCK6ICTDE","0","1","1","1","0","14","0","14","100","538","0","0","2017-05-29 18:47:21","2447"
"A2GB0RI43KU4Z","sp_v2","379J5II41OHJLLDTJA4F2LKOCHRELP","1","1","1","0","1","21","1","1","94","2358","1","0","2017-05-29 18:47:21","2448"
"A39VDI1CVOMMIN","sp_v2","3YMU66OBIN9FJ3QUYKF5AWCT8GXHG2","0","1","0","0","0","26","1","6","57","806","0","33","2017-05-29 18:47:21","2449"
"A1H198MRIM37T1","sp_v2","3QRYMNZ7FYIBY4YBLI9PEZOEKMETNW","1","1","0","1","0","6","0","6","86","1441","1","14","2017-05-29 18:47:21","2450"
"A2C2WXXKJOLCZ2","sp_v2","3O6CYIULED2GLBMEDOQMFEN7WCPWUH","0","0","1","1","0","5","0","5","94","2377","0","-6","2017-05-29 18:47:21","2451"
"A3DBY12LGT2WDK
","sp_v2","3C8HJ7UOP7V12YMAF9J7N80V0SQMZ5","1","1","0","1","1","9","0","9","71","2397","1","-16","2017-05-29 18:47:21","2452"
"A34J6IBB4DGYP1","sp_v2","3N2BF7Y2VQVFBDMG9ND0N1WQ429MHF","1","0","0","0","1","20","1","0","38","1465","1","-43","2017-05-29 18:47:21","2453"
"A1QEQOI98976S0","sp_v2","3F6HPJW4JD171ZDCU4GG9VSFDL5W2Y","0","0","1","1","0","18","0","18","91","1447","0","-9","2017-05-29 18:47:21","2454"
"A8KX1HFH8NE2Q","sp_v2","3WMINLGALB4NS42BQS9U3J4AXTGACB","0","1","1","1","0","11","0","11","100","1445","0","0","2017-05-29 18:47:22","2455"
"A2N4DD7IS7EI2D","sp_v2","3C8HJ7UOP7V12YMAF9J7N80V0SQZMI","0","1","0","1","0","14","0","14","92","639","0","-12","2017-05-29 18:47:22","2456"
"A1H162QMRV01SA","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RYJM","0","1","0","1","0","19","0","19","98","1629","0","-3","2017-05-29 18:47:22","2457"
"AJRY9ALX8069Y","sp_v2","3300DTYQT2IUCIT6BFCBJ7JIMNEEQE","1","1","1","1","1","3","0","3","88","2654","1","0","2017-05-29 18:47:22","2458"
"A3QL8ZAD9BKWUF","sp_v2","3D8YOU6S9ELIRW78M6DIHKOU8AX6UR","0","1","0","1","0","16","0","16","90","82","0","-15","2017-05-29 18:47:22","2459"
"A3BGIK3STL9345","sp_v2","31JLPPHS2UVOH80T7I3BBBKLGX6O3P","0","0","0","0","0","22","1","2","79","795","0","16","2017-05-29 18:47:22","2460"
"A67BK7ZFFRV8G","sp_v2","3QXNC7EIPIWPTTXQM62ACNRPIM109T","1","0","1","1","1","16","0","16","61","478","1","-27","2017-05-29 18:47:22","2461"
"A1V3RGWAZUNH7K","sp_v2","3TXD01ZLD4I4C93U3IK3KM4GCJR4U4","0","0","1","1","0","0","0","0","100","6055","0","0","2017-05-29 18:47:22","2462"
"A8SP23ECDU4F0","sp_v2","34S9DKFK73Q7FQX5VOWOMGGTZOWNYF","1","0","0","1","0","8","0","8","91","306","1","9","2017-05-29 18:47:22","2463"
"AVU1N78F92K93","sp_v2","30H4UDGLT2J7OUK4S0L5WAYHQTJPMN","1","1","0","1","0","3","0","3","91","1535","1","4","2017-05-29 18:47:22","2464"
"A19L8SNH73AX1Z
","sp_v2","39ZSFO5CA8XUFRMF6P77QOTZUGGJU9","0","1","1","1","1","8","0","8","84","1045","1","-32","2017-05-29 18:47:22","2465"
"A1ANG01DQJZCUZ","sp_v2","384PI804XS27Y8TPVC21TIWFAAPS0V","1","0","1","1","1","7","0","7","78","482","1","-20","2017-05-29 18:47:23","2466"
"A38R7SIVV118KT","sp_v2","3YW4XOSQKQMNKA6BG011MOXD0ZGU1G","0","0","0","1","1","12","0","12","61","563","1","-26","2017-05-29 18:47:23","2467"
"A3NVSZTO346FN","sp_v2","3UNH76FOCS61X8C5JNHO91RTUYMMYE","0","1","0","0","1","20","1","0","55","2499","1","25","2017-05-29 18:47:23","2468"
"A1D9YOV0RDWIKZ","sp_v2","3RANCT1ZVFIOX8O3IXUQS0AMMB7UBZ","0","0","0","1","0","4","0","4","100","908","0","0","2017-05-29 18:47:23","2469"
"AVMIXXCHPD291","sp_v2","3Z4AIRP3C6EF1E06L5CO6VWHUHY1XG","0","1","1","1","0","2","0","2","100","721","0","0","2017-05-29 18:47:23","2470"
"A2QCHFSNUU7Y1F","sp_v2","3WSELTNVR334EL4MCE4KST4ELFFTAC","1","0","0","1","1","3","0","3","92","549","1","-12","2017-05-29 18:47:23","2471"
"A2S5GPVIUV8RJI","sp_v2","358UUM7WRZ49F4TW1MN5IN16WMCR76","0","0","1","1","0","12","0","12","97","4488","0","-3","2017-05-29 18:47:23","2472"
" A2UNSF09FWX9S8","sp_v2","3TEM0PF1Q5Y1WJA7YM7CYJAF97G0DA","0","0","1","1","0","11","0","11","100","655","0","0","2017-05-29 18:47:23","2473"
"A2EJLKLPXT8GDI","sp_v2","345LHZDEDXTJUDKQ34FKAHCAYJUU38","1","0","1","1","1","4","0","4","87","781","1","-11","2017-05-29 18:47:23","2474"
"A1X5IZPCRLL0Z7","sp_v2","3QFUFYSY9YGFTR648TP4YM3D2WC4F5","1","1","1","0","0","24","1","4","90","374","1","10","2017-05-29 18:47:23","2475"
"A1X258MWJFEMTW","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1XEU","0","1","0","0","1","20","1","0","46","3744","1","-11","2017-05-29 18:47:23","2476"
"A1NKBXOTZAI1YK","sp_v2","32Q90QCQ1SM81FVBYASENL79NHMKES","1","0","0","1","0","11","0","11","86","1166","1","4","2017-05-29 18:47:24","2477"
"A35SC4D5YNJGOW","sp_v2","3SITXWYCNVAGECIYN25DC79QGTOXBU","1","1","0","1","1","15","0","15","61","2171","1","4","2017-05-29 18:47:24","2478"
"ATUY1BTU5BQDE","sp_v2","34PGFRQONOC77VBK1PM88CEWFWRJW8","0","0","0","1","0","1","0","1","100","985","0","0","2017-05-29 18:47:24","2479"
"A2TVJTQ4VXATE6","sp_v2","3WMOAN2SRBYQBW20QD94FHCZH7UNV6","1","0","0","1","1","16","0","16","67","1165","1","-47","2017-05-29 18:47:24","2480"
"A3RHGIM99R25Q9","sp_v2","3NQL1CS15R9KNV6EXFIFWXA6LRYYV7","0","0","0","0","0","25","1","5","77","44","0","18","2017-05-29 18:47:24","2481"
"A2D4PM9I6UX3Z0","sp_v2","3MD9PLUKKIF7KG7ARAY70NPV5I0ZNI","0","0","0","1","0","1","0","1","100","2222","0","0","2017-05-29 18:47:24","2482"
"A39MOCMDRIOSJM","sp_v2","3KXIR214I4HVSXUSKYAXE39OTS724J","1","1","0","1","1","17","0","17","46","733","1","-36","2017-05-29 18:47:24","2483"
"A17PAQSQ74L915","sp_v2","3AWETUDC92TF6FWJUULFVFTEJJ6ZI2","0","0","1","1","0","2","0","2","100","672","0","0","2017-05-29 18:47:24","2484"
"A1BAEFJ2OG7NJ0","sp_v2","3TXWC2NHNZRPU2H2V8LUMTX8DEK9SP","0","1","1","1","0","9","0","9","96","2466","0","-8","2017-05-29 18:47:25","2485"
"A2H6RIWM50KWA4","sp_v2","3DUZQ9U6SMPNR9U5Y9QQEBM5462VSQ","1","1","1","1","1","17","0","17","32","215","1","-28","2017-05-29 18:47:25","2486"
"AZHHZWD7V6TNA","sp_v2","3RJSC4XJ10V6S6VEJGPT07MNWQI507","1","1","0","1","0","12","0","12","74","82","1","26","2017-05-29 18:47:25","2487"
"A11BSDP2GNEQ9M","sp_v2","34BBWHLWHACBCKREJ718WBZW2H2WI9","1","1","0","1","0","5","0","5","84","1364","1","-4","2017-05-29 18:47:26","2488"
"ALDSIOBRWMZSI","sp_v2","3GFK2QRXX9IZ0WWZCNIE72VRXVWW5Z","0","1","1","1","0","12","0","12","90","1100","0","-20","2017-05-29 18:47:26","2489"
"A39RZHJGA57EP4","sp_v2","33LKR6A5KEL8KXRMGVBRHSBBHL9T1O","0","1","1","1","0","14","0","14","90","981","0","-20","2017-05-29 18:47:26","2490"
"AY832D29HUURG
","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1EXB","0","0","0","0","1","22","1","2","61","682","0","-56","2017-05-29 18:47:26","2491"
"A1P0XSCJ9XAV74","sp_v2","3JC6VJ2SABK2TJTWBIMMPDY05CUA53","1","1","0","1","1","16","0","16","50","998","1","-30","2017-05-29 18:47:26","2492"
"A3MMOZDMBZ8K42
","sp_v2","32Q90QCQ1SM81FVBYASENL79NHMEKM","0","0","1","1","0","16","0","16","100","2618","0","0","2017-05-29 18:47:26","2493"
"A12DBV9FNAOFEM","sp_v2","3Z7VU45IPYI4690LMN093GCS2HVZ1A","0","0","1","1","0","13","0","13","100","4240","0","0","2017-05-29 18:47:26","2494"
"A3N0QZ9ZKUCTCQ","sp_v2","3K772S5NP8CHZPU3SPPHATRHV0IHEL","1","0","0","1","1","12","0","12","74","614","1","-39","2017-05-29 18:47:26","2495"
"A22KRF782ELLB0","sp_v2","3G0WWMR1UVLY6O6J4EFU9UDR0FFNQC","0","0","0","1","0","18","0","18","100","837","0","0","2017-05-29 18:47:26","2496"
"A12VU5YSHGQH2V","sp_v2","3TS1AR6UQQFCCEONARNB1YNNTY27FS","1","0","1","1","0","19","0","19","66","425","1","-8","2017-05-29 18:47:27","2497"
"AT0WMOSQM54F2","sp_v2","3U5JL4WY5KAWTDXP8NVQ4T3K6184XW","0","1","0","1","0","12","0","12","100","377","0","0","2017-05-29 18:47:27","2498"
"A2OWVYIPSQB0QP","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RJY7","1","0","0","1","0","4","0","4","93","1254","1","-3","2017-05-29 18:47:27","2499"
"A25EGRCD2LG0KK","sp_v2","3NLZY2D53PQ8IO3YS1ZFW292VKFQLD","0","0","1","1","1","8","0","8","73","241","1","-27","2017-05-29 18:47:27","2500"
"A21UA6O7ZFAIQJ","sp_v2","3MD9PLUKKIF7KG7ARAY70NPV5I0NZ6","0","1","1","1","0","7","0","7","98","658","0","-4","2017-05-29 18:47:27","2501"
"A3Q6O47Z0YRJL1","sp_v2","3S96KQ6I9M52CS7YWOVMIUCK6ICTDE","0","1","1","1","0","15","0","15","100","578","0","0","2017-05-29 18:47:27","2502"
"A13WGKUTP5127J","sp_v2","3GM6G9ZBKNY5GMDB9HUP1KZEFW4MTP","1","0","1","0","1","20","1","0","91","4312","1","-9","2017-05-29 18:47:27","2503"
"A1J9IYN46FX00O","sp_v2","3E13VNJ1NNWIBJBBMJCN3L9264U1IG","0","0","1","1","0","17","0","17","100","1083","0","0","2017-05-29 18:47:28","2504"
"AFQKLIYNCVZTL","sp_v2","36ZN444YTRZ37BICSLAYFHMAZF3OIP","0","0","0","1","0","11","0","11","94","1429","0","-4","2017-05-29 18:47:28","2505"
"A8SP23ECDU4F0","sp_v2","34S9DKFK73Q7FQX5VOWOMGGTZOWNYF","1","0","0","1","0","9","0","9","90","202","1","10","2017-05-29 18:47:28","2506"
"A8KX1HFH8NE2Q","sp_v2","3WMINLGALB4NS42BQS9U3J4AXTGACB","0","1","1","1","0","12","0","12","100","529","0","0","2017-05-29 18:47:28","2507"
"ALYR5CI2SM2JC","sp_v2","3TVSS0C0E111LY7PDJ0CAI15DYIWTQ","1","0","1","0","0","21","1","1","97","3228","0","-3","2017-05-29 18:47:28","2508"
"A33AZCOKCCTUXV","sp_v2","3DYGAII7PL9Y99IWKTSMDJIM0UGQPB","0","0","1","0","1","22","1","2","37","4927","1","-63","2017-05-29 18:47:29","2509"
"A3BGIK3STL9345","sp_v2","31JLPPHS2UVOH80T7I3BBBKLGX6O3P","0","0","0","0","0","23","1","3","79","397","0","16","2017-05-29 18:47:29","2510"
"A67BK7ZFFRV8G","sp_v2","3QXNC7EIPIWPTTXQM62ACNRPIM109T","1","0","1","1","1","17","0","17","58","421","1","-30","2017-05-29 18:47:29","2511"
"A20NITCOBY4775","sp_v2","39KFRKBFINWPXBXHW3W115GYPY1YO5","1","1","1","1","0","7","0","7","78","2156","1","4","2017-05-29 18:47:29","2512"
"A1QEQOI98976S0","sp_v2","3F6HPJW4JD171ZDCU4GG9VSFDL5W2Y","0","0","1","1","0","19","0","19","91","1549","0","-9","2017-05-29 18:47:29","2513"
"A26M997VYVK0E6","sp_v2","3MAOD8E57QBIFL7VQSAM329KXI2NX9","0","1","0","1","1","1","0","1","96","2695","1","-6","2017-05-29 18:47:29","2514"
"A1H198MRIM37T1","sp_v2","3QRYMNZ7FYIBY4YBLI9PEZOEKMETNW","1","1","0","1","0","7","0","7","84","1075","1","16","2017-05-29 18:47:30","2515"
"A1TYP11M6YZUK8","sp_v2","3U84XHCDICELY8X495JB1EJVE164ZT","0","0","0","1","1","1","0","1","94","2424","1","-4","2017-05-29 18:47:30","2516"
"A3QL8ZAD9BKWUF","sp_v2","3D8YOU6S9ELIRW78M6DIHKOU8AX6UR","0","1","0","1","0","17","0","17","90","773","0","-15","2017-05-29 18:47:30","2517"
"A1YHZMT0V0PTRK","sp_v2","3PPTZCWALQLSNDK272QO4HK0ATNQZW","1","1","0","1","1","4","0","4","85","4803","1","-10","2017-05-29 18:47:30","2518"
"A2N4DD7IS7EI2D","sp_v2","3C8HJ7UOP7V12YMAF9J7N80V0SQZMI","0","1","0","1","0","15","0","15","92","738","0","-12","2017-05-29 18:47:30","2519"
"A3NVSZTO346FN","sp_v2","3UNH76FOCS61X8C5JNHO91RTUYMMYE","0","1","0","0","1","21","1","1","57","357","0","23","2017-05-29 18:47:30","2520"
"A34J6IBB4DGYP1","sp_v2","3N2BF7Y2VQVFBDMG9ND0N1WQ429MHF","1","0","0","0","1","21","1","1","37","1357","0","-47","2017-05-29 18:47:30","2521"
"A30MP4LXV4MIFD","sp_v2","3DR23U6WE5F74YLYSJ66OCU56UDTE7","1","0","1","1","0","5","0","5","86","1299","1","-10","2017-05-29 18:47:30","2522"
"AVMIXXCHPD291","sp_v2","3Z4AIRP3C6EF1E06L5CO6VWHUHY1XG","0","1","1","1","0","3","0","3","100","1041","0","0","2017-05-29 18:47:30","2523"
"A19L8SNH73AX1Z
","sp_v2","39ZSFO5CA8XUFRMF6P77QOTZUGGJU9","0","1","1","1","1","9","0","9","82","795","1","-36","2017-05-29 18:47:30","2524"
"A2TVJTQ4VXATE6","sp_v2","3WMOAN2SRBYQBW20QD94FHCZH7UNV6","1","0","0","1","1","17","0","17","65","428","1","-50","2017-05-29 18:47:30","2525"
"A1X258MWJFEMTW","sp_v2","39ASUFLU6X8ELFUIXT73DFFBJQ1XEU","0","1","0","0","1","21","1","1","48","378","0","-13","2017-05-29 18:47:30","2526"
" A2UNSF09FWX9S8","sp_v2","3TEM0PF1Q5Y1WJA7YM7CYJAF97G0DA","0","0","1","1","0","12","0","12","100","608","0","0","2017-05-29 18:47:31","2527"
"A3RHGIM99R25Q9","sp_v2","3NQL1CS15R9KNV6EXFIFWXA6LRYYV7","0","0","0","0","0","26","1","6","77","47","0","18","2017-05-29 18:47:31","2528"
"A39MOCMDRIOSJM","sp_v2","3KXIR214I4HVSXUSKYAXE39OTS724J","1","1","0","1","1","18","0","18","43","404","1","-38","2017-05-29 18:47:31","2529"
"A2H6RIWM50KWA4","sp_v2","3DUZQ9U6SMPNR9U5Y9QQEBM5462VSQ","1","1","1","1","1","18","0","18","28","279","1","-30","2017-05-29 18:47:31","2530"
"A3DBY12LGT2WDK
","sp_v2","3C8HJ7UOP7V12YMAF9J7N80V0SQMZ5","1","1","0","1","1","10","0","10","68","1413","1","-18","2017-05-29 18:47:31","2531"
"A1NKBXOTZAI1YK","sp_v2","32Q90QCQ1SM81FVBYASENL79NHMKES","1","0","0","1","0","12","0","12","85","902","1","5","2017-05-29 18:47:31","2532"
"A2QCHFSNUU7Y1F","sp_v2","3WSELTNVR334EL4MCE4KST4ELFFTAC","1","0","0","1","1","4","0","4","90","559","1","-15","2017-05-29 18:47:31","2533"
"A2C2WXXKJOLCZ2","sp_v2","3O6CYIULED2GLBMEDOQMFEN7WCPWUH","0","0","1","1","0","6","0","6","94","1890","0","-6","2017-05-29 18:47:31","2534"
"A1D9YOV0RDWIKZ","sp_v2","3RANCT1ZVFIOX8O3IXUQS0AMMB7UBZ","0","0","0","1","0","5","0","5","100","954","0","0","2017-05-29 18:47:31","2535"
"A1V3RGWAZUNH7K","sp_v2","3TXD01ZLD4I4C93U3IK3KM4GCJR4U4","0","0","1","1","0","1","0","1","100","854","0","0","2017-05-29 18:47:31","2536"
"A35SC4D5YNJGOW","sp_v2","3SITXWYCNVAGECIYN25DC79QGTOXBU","1","1","0","1","1","16","0","16","58","407","1","2","2017-05-29 18:47:31","2537"
"A1PGI3MHP9JZL4","sp_v2","3HUTX6F6VUOZWQ4A3IP6S1FTAJ72OT","1","1","1","1","1","6","0","6","78","2740","1","-2","2017-05-29 18:47:31","2538"
"A1ANG01DQJZCUZ","sp_v2","384PI804XS27Y8TPVC21TIWFAAPS0V","1","0","1","1","1","8","0","8","75","573","1","-23","2017-05-29 18:47:31","2539"
"A1X5IZPCRLL0Z7","sp_v2","3QFUFYSY9YGFTR648TP4YM3D2WC4F5","1","1","1","0","1","25","1","5","86","520","1","8","2017-05-29 18:47:31","2540"
"A38R7SIVV118KT","sp_v2","3YW4XOSQKQMNKA6BG011MOXD0ZGU1G","0","0","0","1","1","13","0","13","58","740","1","-28","2017-05-29 18:47:31","2541"
"AZHHZWD7V6TNA","sp_v2","3RJSC4XJ10V6S6VEJGPT07MNWQI507","1","1","0","1","0","13","0","13","72","246","1","28","2017-05-29 18:47:32","2542"
"A17PAQSQ74L915","sp_v2","3AWETUDC92TF6FWJUULFVFTEJJ6ZI2","0","0","1","1","0","3","0","3","100","772","0","0","2017-05-29 18:47:32","2543"
"A3E9A9O3CLMEW","sp_v2","3T111IHZ5ERDTNHPGJLPWJSCRC19R1","0","1","0","1","1","4","0","4","90","1762","1","-15","2017-05-29 18:47:32","2544"
"A2EJLKLPXT8GDI","sp_v2","345LHZDEDXTJUDKQ34FKAHCAYJUU38","1","0","1","1","1","5","0","5","84","511","1","-14","2017-05-29 18:47:33","2545"
"AJRY9ALX8069Y","sp_v2","3300DTYQT2IUCIT6BFCBJ7JIMNEEQE","1","1","1","1","1","4","0","4","84","834","1","-2","2017-05-29 18:47:33","2546"
"A11BSDP2GNEQ9M","sp_v2","34BBWHLWHACBCKREJ718WBZW2H2WI9","1","1","0","1","0","6","0","6","82","595","1","-2","2017-05-29 18:47:33","2547"
"A2S5GPVIUV8RJI","sp_v2","358UUM7WRZ49F4TW1MN5IN16WMCR76","0","0","1","1","0","13","0","13","97","2371","0","-3","2017-05-29 18:47:33","2548"
"A39RZHJGA57EP4","sp_v2","33LKR6A5KEL8KXRMGVBRHSBBHL9T1O","0","1","1","1","0","15","0","15","90","462","0","-20","2017-05-29 18:47:33","2549"
"A1P0XSCJ9XAV74","sp_v2","3JC6VJ2SABK2TJTWBIMMPDY05CUA53","1","1","0","1","1","17","0","17","47","1020","1","-32","2017-05-29 18:47:33","2550"
"A25EGRCD2LG0KK","sp_v2","3NLZY2D53PQ8IO3YS1ZFW292VKFQLD","0","0","1","1","1","9","0","9","70","352","1","-30","2017-05-29 18:47:34","2551"
"AT0WMOSQM54F2","sp_v2","3U5JL4WY5KAWTDXP8NVQ4T3K6184XW","0","1","0","1","0","13","0","13","100","550","0","0","2017-05-29 18:47:34","2552"
"A21UA6O7ZFAIQJ","sp_v2","3MD9PLUKKIF7KG7ARAY70NPV5I0NZ6","0","1","1","1","0","8","0","8","98","518","0","-4","2017-05-29 18:47:34","2553"
"A2GB0RI43KU4Z","sp_v2","379J5II41OHJLLDTJA4F2LKOCHRELP","1","1","1","0","0","22","1","2","94","4958","0","0","2017-05-29 18:47:34","2554"
"A2OWVYIPSQB0QP","sp_v2","3SPJ0334214BW06KGQ4WT9ZCQ4RJY7","1","0","0","1","1","5","0","5","91","595","1","-6","2017-05-29 18:47:34","2555"
